AnimalID,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,year,month,neutralized
A679003,Adoption,1,0,3.0,2014,9,1.0
A692534,Adoption,1,1,1.0,2014,11,1.0
A680218,Transfer,1,0,8.0,2015,8,1.0
A690092,Adoption,0,1,3.0,2014,10,1.0
A664784,Adoption,1,0,2.0,2013,10,1.0
A720534,Transfer,0,1,,2016,2,0.0
A687664,Transfer,0,0,0.038461538461538464,2014,9,0.0
A669445,Transfer,0,0,2.0,2013,12,0.0
A712144,Transfer,0,1,1.0,2015,10,1.0
A697419,Adoption,1,1,2.0,2015,3,1.0
A712931,Transfer,0,0,0.3333333333333333,2015,10,1.0
A667897,Return_to_owner,1,1,0.6666666666666666,2013,11,1.0
A698406,Adoption,0,0,0.16666666666666666,2015,3,1.0
A694725,Return_to_owner,1,0,1.0,2015,1,1.0
A718657,Adoption,1,0,1.0,2016,2,1.0
A713232,Adoption,0,1,0.16666666666666666,2015,11,1.0
A703691,Transfer,0,0,0.038461538461538464,2015,5,
A672248,Return_to_owner,1,1,4.0,2014,2,1.0
A666841,Transfer,1,0,0.16666666666666666,2013,11,0.0
A677070,Transfer,1,1,5.0,2014,4,0.0
A711532,Adoption,0,0,1.0,2015,9,1.0
A692756,Return_to_owner,1,0,3.0,2014,11,0.0
A706417,Return_to_owner,1,1,5.0,2015,7,1.0
A702172,Adoption,1,0,0.6666666666666666,2015,5,1.0
A679275,Transfer,0,1,3.0,2014,5,0.0
A677479,Adoption,1,1,1.0,2014,5,1.0
A702538,Adoption,0,0,0.16666666666666666,2015,7,1.0
A681456,Transfer,1,0,0.3333333333333333,2014,6,1.0
A687253,Transfer,1,1,0.5,2014,9,1.0
A677829,Adoption,1,0,1.0,2014,5,1.0
A694748,Adoption,0,1,0.6666666666666666,2015,1,1.0
A682890,Transfer,0,0,13.0,2014,7,1.0
A641085,Return_to_owner,1,0,4.0,2015,5,1.0
A710252,Adoption,1,1,0.5,2015,8,1.0
A719571,Adoption,1,0,0.8333333333333334,2016,2,1.0
A711904,Transfer,0,1,0.07692307692307693,2015,9,0.0
A712516,Adoption,0,1,0.3333333333333333,2016,1,1.0
A691961,Adoption,0,0,0.16666666666666666,2014,11,1.0
A686349,Adoption,1,1,0.4166666666666667,2014,8,1.0
A682294,Transfer,1,0,2.0,2014,7,0.0
A595590,Transfer,1,1,2.0,2014,1,1.0
A671080,Return_to_owner,1,1,2.0,2014,4,1.0
A671687,Euthanasia,1,1,13.0,2014,2,1.0
A695790,Transfer,1,0,4.0,2015,1,1.0
A714632,Return_to_owner,0,0,2.0,2015,10,
A717088,Adoption,1,0,5.0,2015,12,1.0
A718513,Adoption,0,0,0.25,2016,1,1.0
A699172,Adoption,1,1,0.4166666666666667,2015,3,1.0
A693754,Adoption,1,1,0.6666666666666666,2014,12,1.0
A716147,Adoption,1,1,2.0,2015,11,1.0
A696556,Transfer,1,0,0.4166666666666667,2015,2,1.0
A716211,Return_to_owner,1,0,12.0,2015,11,1.0
A666538,Return_to_owner,1,0,1.0,2013,11,0.0
A670395,Adoption,1,0,6.0,2014,3,1.0
A716619,Transfer,1,0,4.0,2015,12,0.0
A697422,Return_to_owner,1,1,3.0,2015,3,1.0
A716832,Return_to_owner,1,1,5.0,2015,11,1.0
A708892,Transfer,0,0,0.3333333333333333,2015,8,0.0
A704344,Transfer,0,0,0.07692307692307693,2015,6,
A716353,Adoption,1,0,2.0,2016,1,1.0
A683204,Transfer,0,0,3.0,2014,8,1.0
A708338,Transfer,0,1,0.16666666666666666,2015,8,0.0
A706810,Euthanasia,0,1,0.08333333333333333,2015,7,0.0
A683926,Adoption,0,1,0.16666666666666666,2014,7,1.0
A691501,Adoption,1,0,3.0,2014,11,1.0
A679331,Adoption,1,0,0.8333333333333334,2014,6,1.0
A707713,Adoption,0,1,0.25,2015,10,1.0
A549214,Return_to_owner,1,1,10.0,2013,12,1.0
A671566,Return_to_owner,1,0,16.0,2014,1,1.0
A701078,Adoption,0,0,0.08333333333333333,2015,5,1.0
A666662,Transfer,0,0,1.0,2013,11,1.0
A681883,Euthanasia,0,0,10.0,2014,6,1.0
A678461,Transfer,0,1,2.0,2014,5,0.0
A720781,Transfer,0,0,,2016,2,
A682083,Transfer,1,1,4.0,2014,7,0.0
A682270,Transfer,0,1,0.08333333333333333,2014,7,0.0
A234161,Return_to_owner,0,0,12.0,2013,12,1.0
A665156,Adoption,1,1,0.8333333333333334,2013,10,1.0
A697725,Adoption,0,1,0.16666666666666666,2015,3,1.0
A684535,Adoption,1,0,0.25,2014,7,1.0
A707159,Euthanasia,1,0,0.08333333333333333,2015,7,0.0
A668206,Transfer,0,1,0.6666666666666666,2013,12,1.0
A667174,Return_to_owner,1,0,8.0,2013,11,1.0
A687691,Transfer,0,0,0.005479452054794521,2014,9,
A672570,Euthanasia,0,1,1.0,2014,2,0.0
A684410,Transfer,1,0,7.0,2014,9,1.0
A698821,Transfer,0,0,0.0027397260273972603,2015,3,
A677895,Adoption,1,0,1.0,2014,5,1.0
A688368,Transfer,0,0,0.038461538461538464,2014,9,0.0
A672231,Adoption,1,1,0.4166666666666667,2014,2,1.0
A662053,Transfer,0,1,1.0,2013,10,1.0
A706323,Adoption,1,1,0.16666666666666666,2015,6,1.0
A672194,Adoption,0,0,0.3333333333333333,2014,6,1.0
A693631,Adoption,1,0,3.0,2014,12,1.0
A715911,Transfer,0,0,1.0,2015,11,0.0
A702906,Transfer,0,0,0.07692307692307693,2015,5,0.0
A678981,Transfer,1,0,0.16666666666666666,2014,5,1.0
A709679,Transfer,0,1,0.038461538461538464,2015,8,0.0
A707884,Adoption,1,1,0.6666666666666666,2015,7,1.0
A702373,Euthanasia,1,0,3.0,2015,5,1.0
A705994,Transfer,0,0,0.038461538461538464,2015,6,
A688919,Adoption,1,0,2.0,2014,9,1.0
A705485,Transfer,0,1,0.07692307692307693,2015,6,0.0
A720889,Return_to_owner,1,0,5.0,2016,2,1.0
A704490,Transfer,1,0,0.08333333333333333,2015,6,0.0
A673644,Transfer,1,0,0.3333333333333333,2014,3,1.0
A706935,Adoption,0,0,0.16666666666666666,2015,7,1.0
A711712,Return_to_owner,1,1,2.0,2016,2,1.0
A700244,Adoption,0,0,0.16666666666666666,2015,4,1.0
A655866,Adoption,1,1,2.0,2013,10,1.0
A687599,Adoption,1,0,0.16666666666666666,2014,9,1.0
A632012,Adoption,1,0,1.0,2014,1,1.0
A682930,Transfer,0,1,0.038461538461538464,2014,7,0.0
A678918,Transfer,1,0,1.0,2014,5,
A685591,Transfer,0,1,1.0,2014,8,0.0
A690154,Adoption,1,1,1.0,2014,10,1.0
A707499,Adoption,0,0,10.0,2015,7,1.0
A705670,Adoption,1,1,1.0,2015,6,1.0
A697691,Transfer,1,0,1.0,2015,4,1.0
A691535,Return_to_owner,1,0,5.0,2014,11,1.0
A666901,Return_to_owner,1,0,3.0,2013,11,1.0
A709187,Return_to_owner,1,1,10.0,2015,8,1.0
A696987,Transfer,0,0,4.0,2015,2,0.0
A703366,Adoption,0,0,0.25,2015,7,1.0
A693245,Return_to_owner,0,0,11.0,2014,12,1.0
A687225,Adoption,0,1,0.5,2014,11,1.0
A680407,Adoption,0,0,0.16666666666666666,2014,6,1.0
A705601,Adoption,1,0,2.0,2015,10,1.0
A714553,Transfer,1,0,2.0,2015,11,1.0
A686207,Adoption,0,1,11.0,2015,6,1.0
A681989,Transfer,0,0,1.0,2014,7,0.0
A695617,Euthanasia,0,0,12.0,2015,1,1.0
A718326,Transfer,1,1,1.0,2016,1,0.0
A654493,Adoption,0,1,13.0,2013,12,1.0
A711762,Transfer,1,1,1.0,2015,10,0.0
A677554,Transfer,0,1,0.057692307692307696,2014,4,0.0
A709873,Return_to_owner,1,1,3.0,2015,8,1.0
A702083,Return_to_owner,1,0,6.0,2015,5,0.0
A718958,Euthanasia,0,1,12.0,2016,2,0.0
A683123,Transfer,0,0,0.08333333333333333,2014,7,0.0
A699897,Transfer,0,1,2.0,2015,4,0.0
A688100,Transfer,0,0,0.038461538461538464,2014,9,
A706069,Adoption,0,1,0.08333333333333333,2015,7,1.0
A674484,Adoption,1,0,2.0,2014,4,1.0
A707762,Transfer,0,0,2.0,2015,10,1.0
A679961,Transfer,0,1,0.4166666666666667,2014,9,1.0
A707146,Return_to_owner,1,1,5.0,2015,7,1.0
A676034,Adoption,1,0,2.0,2014,4,1.0
A685365,Adoption,0,0,0.16666666666666666,2014,8,1.0
A699785,Transfer,1,0,0.4166666666666667,2015,4,1.0
A668707,Transfer,1,0,2.0,2013,12,1.0
A718444,Transfer,1,0,8.0,2016,1,1.0
A705597,Transfer,0,0,0.08333333333333333,2015,6,0.0
A684349,Transfer,0,0,0.08333333333333333,2014,7,0.0
A712728,Adoption,0,1,0.16666666666666666,2015,10,1.0
A675325,Return_to_owner,1,1,2.0,2014,5,1.0
A682180,Adoption,1,0,0.16666666666666666,2014,6,1.0
A674336,Adoption,1,0,2.0,2014,3,1.0
A667010,Transfer,0,1,0.25,2013,12,1.0
A673343,Adoption,1,1,0.5,2014,2,1.0
A692890,Adoption,1,1,1.0,2014,12,1.0
A694468,Died,0,0,0.0136986301369863,2014,12,0.0
A688085,Return_to_owner,1,1,10.0,2014,9,1.0
A685427,Transfer,0,1,0.038461538461538464,2014,8,0.0
A715992,Adoption,1,0,2.0,2015,11,1.0
A712085,Adoption,0,1,0.16666666666666666,2015,11,1.0
A697237,Adoption,1,0,0.16666666666666666,2015,2,1.0
A690494,Transfer,1,0,0.08333333333333333,2014,10,1.0
A703280,Transfer,0,0,0.038461538461538464,2015,5,0.0
A705190,Adoption,0,1,5.0,2015,6,1.0
A714311,Adoption,1,1,7.0,2016,2,1.0
A668304,Adoption,1,1,0.9166666666666666,2014,1,1.0
A677082,Adoption,0,1,0.08333333333333333,2014,5,1.0
A696493,Adoption,1,1,13.0,2015,3,1.0
A705582,Transfer,0,0,0.08333333333333333,2015,6,0.0
A693166,Euthanasia,0,1,10.0,2014,12,1.0
A682520,Transfer,0,0,0.07692307692307693,2014,6,0.0
A714360,Transfer,0,0,2.0,2015,10,1.0
A696735,Euthanasia,0,0,2.0,2015,2,0.0
A652505,Adoption,1,1,1.0,2013,12,1.0
A663932,Return_to_owner,1,0,2.0,2015,4,1.0
A693871,Adoption,1,1,0.16666666666666666,2014,12,1.0
A715347,Transfer,1,0,1.0,2015,12,1.0
A683525,Transfer,0,0,0.08333333333333333,2014,7,0.0
A677346,Transfer,0,0,0.057692307692307696,2014,4,0.0
A666360,Transfer,0,1,0.8333333333333334,2013,11,0.0
A704835,Transfer,0,0,0.038461538461538464,2015,6,
A710370,Return_to_owner,1,0,0.16666666666666666,2015,8,1.0
A711729,Transfer,0,1,0.038461538461538464,2015,9,0.0
A707551,Euthanasia,0,0,0.08333333333333333,2015,7,0.0
A718797,Adoption,1,0,1.0,2016,1,1.0
A690034,Euthanasia,0,1,6.0,2014,10,0.0
A690335,Adoption,1,1,0.8333333333333334,2014,10,1.0
A693848,Return_to_owner,1,0,2.0,2014,12,1.0
A709040,Adoption,1,1,0.6666666666666666,2015,11,1.0
A703968,Adoption,0,0,1.0,2015,6,1.0
A642325,Adoption,1,0,3.0,2014,5,1.0
A696898,Return_to_owner,1,1,5.0,2015,2,0.0
A703101,Transfer,0,0,0.057692307692307696,2015,5,
A682351,Transfer,0,0,0.07692307692307693,2014,6,0.0
A667960,Adoption,1,1,1.0,2013,12,1.0
A670513,Adoption,1,0,1.0,2014,8,1.0
A582183,Return_to_owner,1,1,5.0,2014,12,1.0
A692349,Transfer,0,1,1.0,2014,11,0.0
A676003,Return_to_owner,1,0,2.0,2014,4,1.0
A692461,Return_to_owner,1,1,2.0,2014,11,0.0
A689810,Euthanasia,0,0,0.08333333333333333,2014,10,0.0
A669599,Adoption,1,1,3.0,2014,2,1.0
A674790,Adoption,1,1,0.3333333333333333,2014,3,1.0
A709341,Return_to_owner,1,1,13.0,2015,8,1.0
A692589,Adoption,0,0,0.3333333333333333,2014,12,1.0
A706657,Transfer,0,0,0.25,2015,7,1.0
A699216,Transfer,0,1,0.057692307692307696,2015,3,0.0
A708024,Return_to_owner,0,1,8.0,2015,7,1.0
A716725,Return_to_owner,1,0,10.0,2015,12,1.0
A687421,Adoption,1,1,2.0,2014,9,1.0
A720611,Adoption,1,0,0.16666666666666666,2016,2,1.0
A706870,Adoption,0,0,5.0,2016,2,1.0
A653825,Return_to_owner,1,1,3.0,2015,11,1.0
A645140,Adoption,1,0,7.0,2015,1,1.0
A710187,Adoption,1,1,1.0,2015,9,1.0
A677315,Transfer,1,1,2.0,2014,4,0.0
A693760,Transfer,1,0,6.0,2015,1,1.0
A707107,Adoption,0,1,0.16666666666666666,2015,7,1.0
A712903,Transfer,0,0,0.019230769230769232,2015,9,0.0
A684542,Adoption,0,0,0.08333333333333333,2014,8,1.0
A718043,Adoption,1,0,0.5,2015,12,1.0
A699591,Adoption,1,1,0.16666666666666666,2015,4,1.0
A681288,Transfer,1,0,0.16666666666666666,2014,6,1.0
A683641,Adoption,0,1,0.4166666666666667,2014,7,1.0
A696596,Return_to_owner,1,0,6.0,2015,2,0.0
A716624,Transfer,0,0,0.6666666666666666,2015,11,1.0
A672269,Transfer,1,1,1.0,2014,2,1.0
A702930,Adoption,0,1,1.0,2015,8,1.0
A677357,Transfer,0,0,0.057692307692307696,2014,4,0.0
A661023,Adoption,1,0,3.0,2013,10,1.0
A675213,Adoption,0,1,0.4166666666666667,2014,3,1.0
A682832,Adoption,0,0,0.16666666666666666,2014,9,1.0
A711814,Return_to_owner,1,0,5.0,2015,9,1.0
A717900,Transfer,0,0,1.0,2015,12,0.0
A662186,Transfer,1,0,1.0,2013,12,1.0
A681433,Adoption,0,1,0.16666666666666666,2014,6,1.0
A710625,Transfer,0,1,0.010958904109589041,2015,8,0.0
A692231,Transfer,1,0,6.0,2014,12,1.0
A680749,Transfer,0,1,0.16666666666666666,2014,6,1.0
A674889,Transfer,1,0,6.0,2014,3,1.0
A691200,Adoption,0,0,0.16666666666666666,2014,11,1.0
A694287,Transfer,0,0,0.038461538461538464,2014,12,0.0
A690062,Transfer,0,0,0.038461538461538464,2014,10,0.0
A197810,Transfer,0,1,14.0,2014,12,1.0
A672392,Transfer,0,0,2.0,2014,2,1.0
A717092,Return_to_owner,1,0,4.0,2015,12,1.0
A691926,Return_to_owner,1,1,1.0,2014,11,1.0
A542480,Transfer,1,0,5.0,2014,8,1.0
A720265,Transfer,1,1,0.25,2016,2,0.0
A708427,Adoption,1,1,0.5,2015,8,1.0
A676520,Adoption,1,0,3.0,2014,4,1.0
A681706,Adoption,0,0,0.16666666666666666,2014,8,1.0
A689843,Adoption,1,1,0.25,2014,10,1.0
A662107,Transfer,1,0,3.0,2014,2,1.0
A702301,Euthanasia,0,1,11.0,2015,5,0.0
A685638,Adoption,1,1,3.0,2014,12,1.0
A675682,Transfer,0,1,2.0,2014,4,0.0
A675633,Transfer,1,0,2.0,2014,4,1.0
A686324,Transfer,0,0,0.07692307692307693,2014,8,0.0
A671275,Transfer,0,0,1.0,2014,1,0.0
A669347,Adoption,0,0,1.0,2013,12,1.0
A692728,Return_to_owner,1,1,3.0,2014,11,0.0
A716916,Euthanasia,0,1,2.0,2015,11,0.0
A695489,Adoption,1,1,2.0,2015,2,1.0
A587332,Return_to_owner,0,1,5.0,2016,2,1.0
A675697,Return_to_owner,1,0,1.0,2014,4,1.0
A679185,Transfer,0,0,0.038461538461538464,2014,5,0.0
A717841,Transfer,1,0,0.3333333333333333,2015,12,0.0
A678994,Adoption,0,1,0.3333333333333333,2014,7,1.0
A679442,Transfer,0,0,0.038461538461538464,2014,5,0.0
A682585,Euthanasia,1,1,8.0,2014,7,1.0
A702903,Transfer,1,1,0.3333333333333333,2015,5,0.0
A691040,Adoption,1,0,0.25,2014,11,1.0
A659579,Transfer,0,1,1.0,2013,11,1.0
A673119,Adoption,1,0,2.0,2014,3,1.0
A717559,Adoption,0,1,0.16666666666666666,2015,12,1.0
A691488,Adoption,1,1,0.5833333333333334,2014,11,1.0
A693580,Adoption,1,1,1.0,2015,4,1.0
A717987,Transfer,0,1,0.5,2015,12,1.0
A666816,Transfer,0,1,0.25,2013,12,1.0
A696752,Euthanasia,1,1,2.0,2015,2,0.0
A699241,Adoption,1,1,2.0,2015,4,1.0
A696568,Adoption,1,0,0.8333333333333334,2015,2,1.0
A661430,Died,0,1,5.0,2013,10,1.0
A684185,Adoption,0,1,0.16666666666666666,2014,9,1.0
A674852,Return_to_owner,1,0,4.0,2014,3,1.0
A716681,Return_to_owner,1,1,5.0,2015,11,1.0
A704761,Adoption,0,1,0.16666666666666666,2015,6,1.0
A675584,Adoption,1,0,0.08333333333333333,2014,4,1.0
A719747,Adoption,1,1,0.25,2016,1,1.0
A707735,Adoption,0,0,0.4166666666666667,2015,9,1.0
A684028,Return_to_owner,1,0,3.0,2014,7,1.0
A705015,Euthanasia,1,1,1.0,2015,6,0.0
A708710,Transfer,0,0,0.038461538461538464,2015,7,0.0
A716142,Adoption,0,0,7.0,2015,11,1.0
A679111,Adoption,1,1,2.0,2014,5,1.0
A693003,Transfer,1,1,5.0,2014,12,1.0
A717117,Transfer,1,0,0.8333333333333334,2015,12,1.0
A669754,Transfer,0,0,1.0,2014,1,
A673257,Adoption,1,0,1.0,2014,3,1.0
A698549,Return_to_owner,0,1,1.0,2015,3,1.0
A689269,Return_to_owner,1,1,2.0,2014,10,1.0
A685454,Transfer,0,1,0.019230769230769232,2014,8,0.0
A684056,Return_to_owner,1,0,3.0,2014,7,0.0
A689383,Adoption,1,1,0.8333333333333334,2014,10,1.0
A718040,Adoption,1,0,2.0,2016,1,1.0
A661559,Transfer,0,0,3.0,2013,12,1.0
A626061,Transfer,1,1,3.0,2014,4,1.0
A675255,Return_to_owner,1,1,1.0,2014,3,1.0
A705142,Transfer,0,0,0.08333333333333333,2015,6,0.0
A694114,Adoption,1,0,0.16666666666666666,2014,12,1.0
A624945,Return_to_owner,1,1,3.0,2013,12,1.0
A685479,Adoption,0,0,0.3333333333333333,2014,8,1.0
A702170,Return_to_owner,1,1,8.0,2015,5,1.0
A704128,Transfer,0,1,0.08333333333333333,2015,6,0.0
A694280,Transfer,1,1,3.0,2015,1,1.0
A645559,Return_to_owner,1,1,2.0,2015,4,1.0
A711710,Transfer,0,1,0.005479452054794521,2015,9,0.0
A657388,Return_to_owner,1,0,7.0,2015,8,1.0
A662919,Adoption,0,1,0.16666666666666666,2013,10,1.0
A700313,Return_to_owner,1,1,1.0,2015,4,0.0
A696287,Transfer,1,1,2.0,2015,2,1.0
A674686,Transfer,1,1,0.25,2014,3,1.0
A702671,Adoption,1,1,0.16666666666666666,2015,5,1.0
A685057,Adoption,0,0,0.3333333333333333,2014,9,1.0
A687327,Return_to_owner,1,1,4.0,2014,9,1.0
A701661,Adoption,0,0,0.16666666666666666,2015,5,1.0
A720293,Adoption,1,0,0.6666666666666666,2016,2,1.0
A678595,Adoption,1,0,2.0,2014,5,1.0
A699270,Transfer,1,0,1.0,2015,4,1.0
A615711,Return_to_owner,1,1,3.0,2014,12,1.0
A676120,Adoption,1,1,0.8333333333333334,2014,4,1.0
A717271,Transfer,1,1,0.16666666666666666,2015,12,0.0
A666560,Return_to_owner,0,0,7.0,2013,11,1.0
A695048,Transfer,0,1,0.5,2015,1,1.0
A557678,Transfer,1,1,8.0,2015,5,1.0
A714378,Adoption,1,1,1.0,2015,11,1.0
A664881,Adoption,1,1,0.8333333333333334,2013,10,1.0
A685675,Adoption,1,0,2.0,2014,9,1.0
A705117,Transfer,1,0,0.005479452054794521,2015,6,0.0
A459869,Transfer,0,1,10.0,2015,5,1.0
A678593,Adoption,1,0,2.0,2014,7,1.0
A712791,Return_to_owner,1,0,1.0,2015,9,0.0
A678964,Transfer,0,1,0.057692307692307696,2014,5,0.0
A696721,Euthanasia,0,0,1.0,2015,2,0.0
A680248,Adoption,0,0,0.3333333333333333,2014,8,1.0
A665095,Transfer,1,0,4.0,2013,10,1.0
A712004,Adoption,1,0,7.0,2015,9,1.0
A681178,Transfer,0,0,0.08333333333333333,2014,6,0.0
A619569,Return_to_owner,1,0,2.0,2014,3,1.0
A696540,Euthanasia,1,0,5.0,2015,4,1.0
A718745,Adoption,0,0,0.25,2016,1,1.0
A679501,Transfer,0,0,0.038461538461538464,2014,5,0.0
A719768,Transfer,1,1,1.0,2016,2,1.0
A678855,Adoption,1,0,4.0,2014,5,0.0
A683797,Transfer,0,0,0.057692307692307696,2014,7,0.0
A685164,Transfer,0,0,0.038461538461538464,2014,8,
A716945,Return_to_owner,0,0,3.0,2015,11,1.0
A686927,Adoption,1,0,0.16666666666666666,2014,9,1.0
A683100,Transfer,0,1,1.0,2014,7,1.0
A664994,Adoption,0,1,1.0,2013,12,1.0
A693969,Return_to_owner,1,0,0.038461538461538464,2014,12,0.0
A690449,Transfer,0,1,0.019230769230769232,2014,10,0.0
A719687,Adoption,1,1,1.0,2016,1,1.0
A690603,Adoption,0,0,0.16666666666666666,2014,12,1.0
A694031,Adoption,0,0,0.16666666666666666,2014,12,1.0
A641952,Euthanasia,1,1,7.0,2015,6,0.0
A719862,Transfer,1,1,0.4166666666666667,2016,2,1.0
A687914,Euthanasia,0,1,2.0,2014,9,0.0
A712117,Transfer,0,1,0.057692307692307696,2015,9,0.0
A673261,Adoption,1,0,1.0,2014,6,1.0
A690784,Adoption,0,1,0.25,2014,12,1.0
A682613,Transfer,0,0,3.0,2014,7,1.0
A708173,Euthanasia,1,1,1.0,2015,7,0.0
A670881,Adoption,1,0,6.0,2014,1,1.0
A687790,Transfer,1,0,1.0,2014,9,1.0
A686722,Adoption,0,0,1.0,2014,8,0.0
A675965,Return_to_owner,1,1,14.0,2014,4,0.0
A705081,Died,0,1,0.038461538461538464,2015,6,0.0
A696900,Return_to_owner,1,0,3.0,2015,2,0.0
A695495,Transfer,1,1,4.0,2015,1,1.0
A666035,Adoption,0,1,0.16666666666666666,2013,10,1.0
A711278,Adoption,1,1,0.16666666666666666,2015,9,1.0
A706251,Return_to_owner,0,0,10.0,2015,6,1.0
A608029,Transfer,0,1,2.0,2013,12,1.0
A680229,Adoption,0,1,0.16666666666666666,2014,6,1.0
A706473,Adoption,1,0,2.0,2015,7,1.0
A703390,Adoption,0,0,0.16666666666666666,2015,7,1.0
A707805,Transfer,1,0,10.0,2015,7,0.0
A689899,Transfer,0,0,1.0,2014,10,
A719739,Adoption,1,1,0.5,2016,2,1.0
A579260,Return_to_owner,1,1,6.0,2015,8,1.0
A695676,Return_to_owner,0,0,4.0,2015,1,1.0
A699782,Transfer,1,1,3.0,2015,4,0.0
A717764,Transfer,1,0,2.0,2015,12,0.0
A715711,Adoption,0,0,0.5,2015,11,1.0
A717590,Return_to_owner,1,0,2.0,2016,1,1.0
A681235,Return_to_owner,1,1,1.0,2014,6,1.0
A658168,Adoption,1,0,1.0,2013,10,1.0
A719540,Died,0,0,0.010958904109589041,2016,1,0.0
A681781,Adoption,0,0,0.16666666666666666,2014,6,1.0
A703686,Adoption,0,1,0.16666666666666666,2015,7,1.0
A671935,Transfer,0,1,1.0,2014,2,1.0
A674063,Transfer,1,0,3.0,2014,3,1.0
A676118,Return_to_owner,1,1,1.0,2014,5,1.0
A674146,Adoption,1,0,4.0,2014,4,1.0
A691482,Adoption,0,1,0.25,2015,2,1.0
A692388,Adoption,1,0,1.0,2014,11,1.0
A630888,Adoption,0,1,2.0,2014,9,1.0
A705605,Adoption,0,1,0.16666666666666666,2015,7,1.0
A689879,Adoption,0,1,0.4166666666666667,2015,2,1.0
A663609,Adoption,0,0,0.16666666666666666,2013,10,1.0
A665371,Transfer,1,1,0.019230769230769232,2013,10,0.0
A692158,Euthanasia,1,1,0.25,2014,11,0.0
A710959,Return_to_owner,1,1,0.4166666666666667,2015,8,0.0
A695408,Adoption,1,1,0.16666666666666666,2015,1,1.0
A658002,Adoption,1,1,7.0,2015,4,1.0
A672238,Adoption,1,0,0.16666666666666666,2014,2,1.0
A657723,Adoption,0,1,1.0,2013,11,1.0
A721089,Return_to_owner,1,1,8.0,2016,2,1.0
A701444,Transfer,1,1,2.0,2015,6,1.0
A692653,Return_to_owner,1,1,1.0,2015,2,1.0
A687573,Transfer,1,0,7.0,2014,9,1.0
A701473,Return_to_owner,1,1,7.0,2015,5,1.0
A696864,Adoption,1,1,1.0,2015,2,1.0
A358879,Euthanasia,1,0,13.0,2015,9,1.0
A666457,Transfer,1,1,0.3333333333333333,2013,11,1.0
A656271,Return_to_owner,1,0,12.0,2014,5,1.0
A708288,Transfer,1,1,2.0,2015,7,0.0
A696070,Euthanasia,1,1,9.0,2015,1,1.0
A683580,Return_to_owner,1,0,2.0,2014,7,1.0
A677340,Adoption,1,0,0.75,2014,4,1.0
A643201,Return_to_owner,1,1,2.0,2014,4,1.0
A674477,Return_to_owner,1,0,15.0,2014,3,1.0
A677490,Transfer,0,1,0.07692307692307693,2014,4,0.0
A683878,Transfer,0,0,0.3333333333333333,2014,7,0.0
A665394,Adoption,0,1,0.8333333333333334,2013,10,1.0
A652598,Transfer,1,1,1.0,2014,3,1.0
A713924,Transfer,0,1,2.0,2015,10,0.0
A699083,Transfer,1,0,0.08333333333333333,2015,3,0.0
A682306,Return_to_owner,1,0,5.0,2014,6,1.0
A705567,Return_to_owner,1,1,0.5833333333333334,2015,6,1.0
A684405,Return_to_owner,1,1,0.6666666666666666,2014,7,1.0
A693430,Return_to_owner,1,1,7.0,2014,12,1.0
A671486,Adoption,1,1,3.0,2014,1,1.0
A692165,Transfer,0,0,0.25,2014,12,0.0
A706509,Transfer,0,0,0.16666666666666666,2015,7,1.0
A692189,Transfer,0,1,6.0,2015,5,1.0
A684819,Adoption,0,1,0.4166666666666667,2014,10,1.0
A714562,Transfer,0,0,0.3333333333333333,2015,10,0.0
A670041,Return_to_owner,1,1,12.0,2014,1,1.0
A683249,Transfer,0,1,1.0,2014,7,1.0
A664075,Adoption,1,0,8.0,2013,10,1.0
A712481,Transfer,0,1,0.057692307692307696,2015,9,0.0
A719212,Adoption,0,1,0.25,2016,1,1.0
A715497,Transfer,1,1,2.0,2015,11,1.0
A708705,Transfer,0,0,0.5,2015,8,1.0
A715094,Adoption,0,0,0.16666666666666666,2015,12,1.0
A681151,Return_to_owner,0,1,2.0,2014,6,1.0
A714246,Transfer,0,1,0.057692307692307696,2015,10,0.0
A696026,Adoption,1,0,3.0,2015,2,1.0
A714603,Adoption,0,1,0.16666666666666666,2015,10,0.0
A664767,Adoption,1,1,0.9166666666666666,2014,5,1.0
A709137,Adoption,0,0,0.16666666666666666,2015,9,1.0
A706056,Return_to_owner,1,0,10.0,2015,6,1.0
A684967,Euthanasia,1,0,3.0,2014,9,1.0
A692832,Transfer,1,1,3.0,2014,12,1.0
A705175,Adoption,1,1,1.0,2015,12,1.0
A672474,Return_to_owner,1,0,6.0,2014,2,1.0
A713718,Return_to_owner,1,1,3.0,2015,10,0.0
A700500,Adoption,1,1,2.0,2015,4,1.0
A711481,Adoption,1,1,0.5,2015,9,1.0
A660172,Adoption,1,1,3.0,2015,6,1.0
A692551,Return_to_owner,1,0,2.0,2014,11,0.0
A692082,Adoption,1,0,0.16666666666666666,2014,11,1.0
A696105,Adoption,1,1,4.0,2015,2,1.0
A662771,Adoption,0,1,0.6666666666666666,2014,4,1.0
A707486,Adoption,0,1,0.16666666666666666,2015,9,1.0
A706644,Died,1,0,8.0,2015,8,1.0
A715051,Return_to_owner,1,1,2.0,2015,11,1.0
A700259,Return_to_owner,1,0,10.0,2015,4,1.0
A713826,Return_to_owner,1,0,1.0,2015,10,0.0
A683450,Transfer,0,0,0.08333333333333333,2014,7,0.0
A682638,Adoption,0,1,0.16666666666666666,2014,7,1.0
