AnimalID,Name,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,year,month,neutralized,ColorMix,BreedMix
A689299,,2014-10-05 17:01:00,Adoption,Dog,Male,6.0,Shih Tzu,Brown,2014,10,True,True,False
A691071,Patsy,2015-01-30 12:50:00,Adoption,Dog,Female,1.0,Labrador Retriever,Black,2015,1,True,False,False
A712043,Bull,2015-09-16 14:38:00,Return_to_owner,Dog,Male,1.0,Pit Bull,Brown Brindle,2015,9,False,False,False
A698008,Cooper,2015-03-08 18:17:00,Adoption,Dog,Male,2.0,Cardigan Welsh Corgi,Red,2015,3,True,True,False
A675068,Griffin,2014-10-18 19:06:00,Adoption,Dog,Male,2.0,Chihuahua Shorthair,Tricolor,2014,10,True,False,False
A615165,Duke,2013-11-21 15:00:00,Euthanasia,Dog,Male,2.0,Pit Bull,Black,2013,11,True,True,False
A688877,,2014-09-27 09:00:00,Transfer,Cat,Female,0.5,Domestic Shorthair,Tortie,2014,9,False,False,False
A710472,Chester,2015-08-25 10:35:00,Return_to_owner,Cat,Male,2.0,Domestic Longhair,White,2015,8,True,True,False
A719888,Deezel,2016-01-29 18:20:00,Return_to_owner,Dog,Male,1.0,Shih Tzu,Black,2016,1,True,True,False
A605337,Ruby,2014-08-18 15:25:00,Adoption,Dog,Female,3.0,Pit Bull,Brown,2014,8,True,True,False
A682489,,2014-06-28 13:46:00,Euthanasia,Cat,Male,10.0,Domestic Shorthair,Blue,2014,6,True,False,False
A696764,Sandrina,2015-03-03 15:23:00,Adoption,Dog,Female,7.0,Chihuahua Shorthair,Black,2015,3,True,True,False
A711458,Ms. Scott,2015-09-19 17:34:00,Adoption,Dog,Female,9.0,Cairn Terrier,Brown Brindle,2015,9,True,False,False
A703184,,2015-07-09 17:44:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2015,7,True,True,False
A700651,Jayla,2015-04-22 18:30:00,Return_to_owner,Dog,Female,2.0,Pit Bull,Black,2015,4,True,True,False
A680578,Ruby,2014-07-24 08:15:00,Adoption,Dog,Female,1.0,Treeing Walker Coonhound,Blue Tick,2014,7,True,False,False
A682042,,2014-06-29 12:07:00,Adoption,Cat,Female,0.25,Domestic Longhair,Calico,2014,6,True,False,False
A673761,Esme,2014-03-11 14:04:00,Euthanasia,Dog,Female,4.0,Pit Bull,Blue,2014,3,False,True,False
A677452,Osa,2014-09-08 15:56:00,Transfer,Dog,Female,2.0,Chow Chow,Brown,2014,9,False,False,False
A688690,,2014-09-26 18:43:00,Transfer,Dog,Female,7.0,Cocker Spaniel,Black,2014,9,True,True,False
A676392,,2014-04-10 14:34:00,Transfer,Cat,,0.5,Domestic Shorthair,Black,2014,4,,True,False
A594265,Cookie,2015-06-19 17:30:00,Return_to_owner,Dog,Female,4.0,Pit Bull,Fawn,2015,6,True,True,False
A664743,Shadow,2013-12-04 11:57:00,Adoption,Dog,Female,0.9166666666666666,Labrador Retriever,Black,2013,12,True,False,False
A692513,,2014-11-25 14:50:00,Transfer,Dog,Male,3.0,Pit Bull,Brown,2014,11,False,True,False
A714591,,2015-10-26 09:00:00,Transfer,Cat,Male,2.0,Domestic Shorthair,Black,2015,10,False,True,False
A703095,Uh-Oh Calico,2015-07-18 18:28:00,Adoption,Cat,Female,0.3333333333333333,Domestic Shorthair,Calico,2015,7,True,False,False
A671226,Chloe,2014-01-27 16:07:00,Transfer,Dog,Female,2.0,Dachshund,Black,2014,1,True,True,False
A669812,Catie,2014-02-09 13:24:00,Adoption,Dog,Female,4.0,Anatol Shepherd,Black,2014,2,True,True,False
A695222,Bochy,2015-01-15 18:19:00,Adoption,Dog,Male,2.0,Flat Coat Retriever,Black,2015,1,True,True,False
A695628,Bug,2015-01-27 17:09:00,Adoption,Cat,Female,2.0,Domestic Medium Hair,Blue Tabby,2015,1,True,False,False
A640771,Jazz,2015-08-30 15:05:00,Return_to_owner,Dog,Female,4.0,Pit Bull,White,2015,8,True,True,False
A708667,Phantom,2015-08-03 00:00:00,Adoption,Dog,Male,6.0,Chihuahua Shorthair,Black,2015,8,True,False,False
A670244,Puppies,2014-01-05 18:33:00,Return_to_owner,Dog,Female,7.0,Miniature Schnauzer,White,2014,1,True,False,False
A666766,Betsy,2013-11-24 18:16:00,Adoption,Cat,Female,0.16666666666666666,Siamese,Lynx Point,2013,11,True,False,False
A713486,Luca,2015-10-23 18:45:00,Adoption,Cat,Female,0.8333333333333334,Domestic Medium Hair,White,2015,10,True,True,False
A688066,Daisy,2014-09-29 15:29:00,Adoption,Dog,Female,0.75,Pit Bull,Blue,2014,9,True,True,False
A667145,Aqua,2013-12-27 13:54:00,Adoption,Cat,Female,1.0,Domestic Shorthair,Calico,2013,12,True,False,False
A651686,Biscuit,2015-02-28 12:01:00,Adoption,Cat,Male,4.0,Domestic Medium Hair,Brown Tabby,2015,2,True,True,False
A499387,Daisy,2015-04-20 18:45:00,Adoption,Cat,Female,8.0,Domestic Shorthair,Brown Tabby,2015,4,True,True,False
A711968,Parker,2015-10-10 18:24:00,Adoption,Dog,Male,1.0,Brittany,Brown,2015,10,True,True,False
A708981,,2015-08-24 18:13:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Blue Tabby,2015,8,True,False,False
A685673,Maya,2014-08-17 15:54:00,Return_to_owner,Dog,Female,7.0,Rhod Ridgeback,Tan,2014,8,True,False,False
A707820,,2015-07-18 15:45:00,Transfer,Cat,Female,0.08333333333333333,Domestic Shorthair,Tortie,2015,7,False,False,False
A709223,Justinian,2015-08-25 17:30:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2015,8,False,True,False
A703767,Sally,2015-09-18 15:26:00,Transfer,Cat,Female,3.0,Domestic Medium Hair,Torbie,2015,9,True,False,False
A712466,,2015-09-23 17:20:00,Transfer,Cat,Female,0.00821917808219178,Domestic Shorthair,Tortie,2015,9,False,False,False
A707143,,2015-07-19 14:29:00,Transfer,Dog,Female,0.08333333333333333,Bull Terrier,Tan,2015,7,False,True,False
A689460,Rambo,2014-10-08 18:23:00,Return_to_owner,Dog,Male,7.0,Norfolk Terrier,Tricolor,2014,10,True,False,False
A712394,Anna,2015-10-07 11:44:00,Transfer,Dog,Female,0.4166666666666667,Beagle,White,2015,10,True,True,False
A683126,,2014-07-08 11:56:00,Transfer,Cat,Female,0.08333333333333333,Domestic Shorthair,Orange Tabby,2014,7,False,False,False
A653879,Rowdy,2015-01-21 14:33:00,Adoption,Cat,Male,1.0,Domestic Shorthair,Black,2015,1,True,False,False
A703251,Stumpy,2015-05-23 14:13:00,Return_to_owner,Dog,Male,10.0,Pug,Tan,2015,5,True,True,False
A693338,,2014-12-06 14:17:00,Euthanasia,Dog,Male,0.25,Dachshund Wirehair,Tan,2014,12,False,False,False
A591775,Jack,2014-12-27 18:31:00,Adoption,Dog,Male,5.0,Chihuahua Shorthair,White,2014,12,True,True,False
A666904,Pickles,2013-11-20 17:11:00,Return_to_owner,Dog,Female,2.0,Chihuahua Shorthair,Tan,2013,11,True,False,False
A676313,Petey,2014-04-08 10:35:00,Return_to_owner,Dog,Male,7.0,Jack Russell Terrier,White,2014,4,True,True,False
A715517,Desi,2016-01-31 16:17:00,Adoption,Dog,Female,1.0,Labrador Retriever,Chocolate,2016,1,True,True,False
A688713,,2014-09-29 17:03:00,Died,Cat,Male,0.16666666666666666,Himalayan,Seal Point,2014,9,False,False,False
A678899,Mishka,2014-05-14 14:58:00,Return_to_owner,Dog,Female,1.0,Border Collie,Black,2014,5,False,True,False
A695441,William,2015-01-22 17:18:00,Transfer,Dog,Male,2.0,Pit Bull,Brown,2015,1,False,True,False
A672011,Mabel,2014-03-02 12:34:00,Transfer,Dog,Female,7.0,Italian Greyhound,Tricolor,2014,3,True,False,False
A666291,,2013-10-29 18:56:00,Euthanasia,Dog,Female,7.0,German Shepherd,Brown,2013,10,False,True,False
A681936,,2014-07-01 13:31:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Orange Tabby,2014,7,True,False,False
A690323,Rusty,2014-11-02 18:13:00,Adoption,Dog,Male,0.8333333333333334,Pit Bull,Chocolate,2014,11,True,True,False
A279920,Carry,2014-09-05 14:31:00,Euthanasia,Dog,Male,12.0,American Eskimo,Cream,2014,9,True,False,False
A620031,Sadie Gray,2014-08-19 11:48:00,Return_to_owner,Dog,Female,2.0,Pointer,Blue Merle,2014,8,True,False,False
A713414,Merryweather,2015-10-11 18:20:00,Adoption,Dog,Female,1.0,Chihuahua Longhair,Buff,2015,10,True,False,False
A682289,Pepe,2014-06-29 18:55:00,Return_to_owner,Dog,Male,5.0,Rottweiler,Black,2014,6,True,True,False
A664307,Sneezy,2013-10-05 12:35:00,Transfer,Dog,Female,0.16666666666666666,Anatol Shepherd,Cream,2013,10,False,False,False
A699856,Bebe,2015-04-20 12:39:00,Return_to_owner,Dog,Female,3.0,Cocker Spaniel,Black,2015,4,True,False,False
A695726,,2015-01-21 12:31:00,Euthanasia,Cat,Male,5.0,Domestic Shorthair,Blue Tabby,2015,1,True,True,False
A680900,Rocket,2014-06-13 17:15:00,Adoption,Dog,Male,0.16666666666666666,Labrador Retriever,Black,2014,6,True,True,False
A694088,Tanner,2015-01-30 16:34:00,Transfer,Dog,Male,2.0,Pit Bull,Tan,2015,1,True,True,False
A711079,Phoebe,2015-09-28 13:48:00,Euthanasia,Dog,Female,6.0,Pit Bull,Tan,2015,9,False,True,False
A665020,,2013-10-13 15:24:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Tortie,2013,10,False,False,False
A504009,Buddy,2014-12-04 17:28:00,Transfer,Dog,Male,7.0,Labrador Retriever,Black,2014,12,True,True,False
A689932,Tiger,2014-10-15 19:06:00,Return_to_owner,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,10,True,False,False
A684406,Spots,2014-11-15 14:12:00,Adoption,Dog,Male,4.0,Rat Terrier,White,2014,11,True,True,False
A671852,Frances,2014-08-02 15:33:00,Adoption,Dog,Female,5.0,Pit Bull,Fawn,2014,8,True,True,False
A695989,Lucho,2015-01-29 12:58:00,Return_to_owner,Dog,Male,1.0,Boxer,Brown,2015,1,False,True,False
A710693,,2015-08-27 09:00:00,Transfer,Cat,Male,0.3333333333333333,Domestic Shorthair,Blue,2015,8,False,True,False
A685916,Georgie,2015-08-25 13:28:00,Adoption,Dog,Female,1.0,Labrador Retriever,White,2015,8,True,True,False
A697824,,2015-03-07 15:59:00,Adoption,Dog,Female,1.0,Norwich Terrier,Black,2015,3,True,True,False
A712104,,2015-09-17 12:21:00,Transfer,Cat,Female,0.019230769230769232,Domestic Shorthair,Buff,2015,9,False,False,False
A689904,Larry,2014-12-02 14:51:00,Transfer,Cat,Male,0.25,Domestic Shorthair,Black,2014,12,True,False,False
A697099,,2015-02-18 12:06:00,Transfer,Dog,Female,0.08333333333333333,German Shepherd,Brown,2015,2,False,True,False
A697844,Faith,2015-03-06 11:31:00,Adoption,Dog,Female,1.0,German Shepherd,Black,2015,3,True,True,False
A712281,,2015-09-24 16:53:00,Adoption,Dog,Male,0.8333333333333334,Rat Terrier,Black,2015,9,True,True,False
A696527,,2015-02-07 11:40:00,Euthanasia,Cat,Male,0.16666666666666666,Domestic Medium Hair,Orange Tabby,2015,2,False,True,False
A714485,Precocious,2015-10-24 13:32:00,Return_to_owner,Dog,Female,17.0,English Springer Spaniel,Red,2015,10,True,True,False
A698118,,2015-03-06 09:49:00,Transfer,Dog,,0.01643835616438356,Labrador Retriever,White,2015,3,,False,False
A706495,,2015-07-03 09:29:00,Died,Cat,,0.0136986301369863,Domestic Shorthair,Brown Tabby,2015,7,,True,False
A681998,Brystal,2014-06-30 17:49:00,Return_to_owner,Dog,Female,4.0,Boston Terrier,Brown Brindle,2014,6,False,False,False
A701737,,2015-05-04 13:46:00,Transfer,Cat,,0.057692307692307696,Domestic Shorthair,Black,2015,5,,False,False
A665725,Knight,2013-11-03 17:53:00,Adoption,Dog,Male,2.0,Pit Bull,Black,2013,11,True,True,False
A700770,Lexi,2015-05-06 11:37:00,Adoption,Dog,Female,2.0,Dalmatian,White,2015,5,True,True,False
A665484,,2013-10-18 14:53:00,Euthanasia,Cat,Male,0.75,Domestic Shorthair,Brown Tabby,2013,10,False,False,False
A698924,Kit Cat,2015-04-06 14:05:00,Adoption,Cat,Female,1.0,Domestic Shorthair,Brown Tabby,2015,4,True,True,False
A687697,Coby,2014-11-02 12:30:00,Adoption,Dog,Male,1.0,Labrador Retriever,Black,2014,11,True,True,False
A680822,Percy,2014-06-30 15:07:00,Adoption,Cat,Male,0.16666666666666666,Domestic Medium Hair,Orange Tabby,2014,6,True,False,False
A706252,Parker,2015-07-05 18:24:00,Adoption,Dog,Male,0.5,Australian Cattle Dog,Brown Merle,2015,7,True,True,False
A711174,,2015-09-03 19:10:00,Transfer,Cat,Male,1.0,Domestic Shorthair,Black,2015,9,False,False,False
A653895,Rickie,2014-10-26 13:00:00,Transfer,Dog,Male,1.0,Norwich Terrier,Cream,2014,10,True,False,False
A697208,,2015-02-20 15:56:00,Transfer,Cat,Female,0.08333333333333333,Domestic Medium Hair,Brown Tabby,2015,2,False,False,False
A689276,Stewart,2014-10-12 15:16:00,Transfer,Cat,Male,0.08333333333333333,Domestic Shorthair,Black,2014,10,False,True,False
A669012,,2013-12-12 18:19:00,Transfer,Dog,Female,0.08333333333333333,Border Collie,Black,2013,12,False,True,False
A667277,Sylvester,2014-10-26 11:40:00,Return_to_owner,Cat,Male,2.0,Domestic Shorthair,Black,2014,10,True,True,False
A663657,,2013-10-03 16:42:00,Adoption,Dog,Male,0.3333333333333333,Pembroke Welsh Corgi,White,2013,10,True,True,False
A675306,Heidi,2014-05-12 17:04:00,Adoption,Dog,Female,8.0,German Shepherd,Black,2014,5,True,True,False
A676967,Sherman,2014-04-17 17:30:00,Return_to_owner,Dog,Male,14.0,Australian Cattle Dog,Cream,2014,4,True,False,False
A681966,Maple,2014-08-13 16:31:00,Adoption,Dog,Female,0.08333333333333333,Australian Cattle Dog,White,2014,8,True,True,False
A691797,Tabitha,2014-11-13 18:59:00,Transfer,Dog,Female,5.0,Dachshund,Red Merle,2014,11,False,True,False
A678588,Jackson,2014-10-08 14:14:00,Adoption,Cat,Male,0.5,Domestic Shorthair,Black,2014,10,True,False,False
A704416,,2015-06-04 18:15:00,Transfer,Cat,Male,0.08333333333333333,Domestic Medium Hair,Black Smoke,2015,6,False,False,False
A693924,,2014-12-20 17:07:00,Adoption,Cat,Female,0.16666666666666666,Siamese,Seal Point,2014,12,True,False,False
A708709,,2015-07-30 18:19:00,Transfer,Cat,Male,0.038461538461538464,Domestic Shorthair,Orange Tabby,2015,7,False,False,False
A715556,,2015-11-09 00:00:00,Transfer,Cat,Female,0.25,Domestic Shorthair,Black,2015,11,False,False,False
A635177,Lucky,2015-09-12 15:40:00,Return_to_owner,Dog,Female,9.0,Labrador Retriever,Yellow,2015,9,True,False,False
A634369,Bruce,2015-03-06 12:00:00,Adoption,Cat,Male,5.0,Siamese,Seal Point,2015,3,True,False,False
A705949,Clyde,2015-07-24 17:35:00,Adoption,Dog,Male,0.5833333333333334,Labrador Retriever,Black,2015,7,True,True,False
A670136,Roxxy,2014-01-04 17:49:00,Adoption,Dog,Female,3.0,Miniature Poodle,Gray,2014,1,True,False,False
A607075,Roxy,2015-07-15 15:28:00,Return_to_owner,Dog,Female,4.0,Pointer,White,2015,7,True,True,False
A710720,Honey,2015-12-08 00:00:00,Euthanasia,Dog,Female,2.0,Pit Bull,Tan,2015,12,False,False,False
A691439,,2014-11-05 09:00:00,Transfer,Cat,,0.6666666666666666,Domestic Shorthair,Blue,2014,11,,False,False
A716145,Rocky,2015-11-16 17:37:00,Return_to_owner,Dog,Male,2.0,Pit Bull,Brown,2015,11,True,True,False
A718197,Jackson,2015-12-31 13:24:00,Adoption,Dog,Male,9.0,Labrador Retriever,Black,2015,12,True,False,False
A693780,Jasmine,2014-12-22 18:05:00,Adoption,Cat,Female,10.0,Domestic Shorthair,Calico,2014,12,True,False,False
A635866,Muneca,2014-10-13 13:21:00,Transfer,Dog,Female,9.0,German Shepherd,Sable,2014,10,True,False,False
A714647,Vader,2015-10-28 14:41:00,Transfer,Dog,Male,1.0,German Shepherd,Brown,2015,10,False,True,False
A707816,,2015-07-19 09:00:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Brown Tabby,2015,7,False,False,False
A679006,,2014-05-21 12:15:00,Transfer,Dog,Male,5.0,Dachshund Longhair,Black,2014,5,True,True,False
A670869,Gregory,2014-03-30 13:52:00,Return_to_owner,Dog,Male,0.3333333333333333,Pit Bull,Black,2014,3,True,True,False
A627558,Penelope,2014-12-10 15:32:00,Return_to_owner,Dog,Female,4.0,Rat Terrier,Tricolor,2014,12,True,False,False
A707287,Maggie,2015-08-01 12:58:00,Transfer,Cat,Female,0.16666666666666666,Domestic Shorthair,Tortie,2015,8,True,False,False
A693544,Sebastian,2014-12-27 12:05:00,Adoption,Dog,Male,1.0,Australian Cattle Dog,Red Tick,2014,12,True,False,False
A666510,Jess,2013-11-13 13:51:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Black,2013,11,True,True,False
A720874,Coronel,2016-02-16 19:08:00,Transfer,Dog,Male,0.4166666666666667,Rat Terrier,Black,2016,2,False,True,False
A676731,Iago,2014-07-17 14:55:00,Adoption,Cat,Male,0.25,Domestic Shorthair,Brown Tabby,2014,7,True,False,False
A719935,Brenna,2016-01-30 15:42:00,Return_to_owner,Dog,Female,1.0,Australian Cattle Dog,Brown Brindle,2016,1,True,False,False
A688445,Rudy,2015-07-22 14:26:00,Adoption,Dog,Male,0.9166666666666666,Chihuahua Shorthair,Brown Brindle,2015,7,True,True,False
A688450,Lucky,2014-10-12 19:02:00,Adoption,Dog,Male,6.0,Border Collie,Black,2014,10,True,True,False
A690197,R-Three,2014-11-16 16:20:00,Adoption,Dog,Female,0.25,Border Collie,Chocolate,2014,11,True,False,False
A679475,Louie,2014-07-02 17:36:00,Transfer,Dog,Male,2.0,Pit Bull,Blue,2014,7,True,True,False
A667432,Marley,2013-11-26 12:47:00,Return_to_owner,Cat,Male,3.0,Domestic Shorthair,Brown Tabby,2013,11,True,True,False
A684956,Pokey Dot,2014-08-08 17:18:00,Adoption,Dog,Female,0.25,Rat Terrier,White,2014,8,False,True,False
A680217,Eloise,2014-06-29 16:56:00,Transfer,Dog,Female,7.0,Pit Bull,White,2014,6,True,True,False
A687994,,2014-09-17 17:34:00,Transfer,Dog,Female,1.0,Australian Shepherd,Tricolor,2014,9,True,False,False
A670249,Princess,2014-01-10 15:25:00,Transfer,Dog,Female,2.0,Chihuahua Shorthair,White,2014,1,False,True,False
A672823,Dale,2014-03-25 10:54:00,Adoption,Cat,Male,0.16666666666666666,Domestic Medium Hair,Black,2014,3,True,False,False
A677730,,2014-04-28 14:48:00,Transfer,Cat,Female,0.057692307692307696,Domestic Medium Hair,Blue,2014,4,False,False,False
A668271,Eubie,2013-12-05 18:28:00,Adoption,Dog,Male,8.0,Chihuahua Shorthair,Tan,2013,12,True,False,False
A673313,Rock,2014-05-09 18:20:00,Adoption,Dog,Male,1.0,German Shepherd,Black,2014,5,True,True,False
A664975,Lylah,2013-11-17 12:10:00,Adoption,Cat,Female,0.16666666666666666,Siamese,Lynx Point,2013,11,True,False,False
A705879,Haley,2015-07-12 17:41:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Blue,2015,7,True,False,False
A704002,Nala,2015-06-13 14:24:00,Adoption,Dog,Female,0.8333333333333334,Labrador Retriever,Yellow,2015,6,True,False,False
A699753,Lala,2015-04-04 18:25:00,Return_to_owner,Dog,Female,0.4166666666666667,Norwich Terrier,Cream,2015,4,True,False,False
A653248,Nahti,2014-03-11 18:39:00,Return_to_owner,Dog,Female,0.9166666666666666,Labrador Retriever,Black,2014,3,True,True,False
A688086,Carolina,2014-09-19 14:20:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Black,2014,9,False,False,False
A696599,,2015-02-09 09:00:00,Transfer,Cat,,2.0,Domestic Medium Hair,Brown Tabby,2015,2,,True,False
A707572,Hurley,2015-07-18 13:21:00,Return_to_owner,Dog,Male,1.0,Pembroke Welsh Corgi,Tricolor,2015,7,False,False,False
A717604,Miyokee,2015-12-17 18:07:00,Adoption,Dog,Female,2.0,Cairn Terrier,White,2015,12,True,True,False
A718930,Barkley,2016-02-11 11:27:00,Transfer,Dog,Male,3.0,Boxer,Tricolor,2016,2,True,False,False
A686634,Sammy,2014-08-28 17:21:00,Adoption,Dog,Female,0.3333333333333333,Labrador Retriever,Yellow,2014,8,True,False,False
A680608,,2014-06-04 19:18:00,Euthanasia,Cat,,0.08333333333333333,Domestic Shorthair,Brown Tabby,2014,6,,True,False
A673510,,2014-02-26 15:05:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Torbie,2014,2,False,False,False
A683034,Gertie,2014-12-14 11:40:00,Adoption,Dog,Female,10.0,Beagle,Tricolor,2014,12,True,False,False
A678952,Orange,2014-06-10 13:25:00,Transfer,Cat,Male,3.0,Domestic Shorthair,Cream Tabby,2014,6,True,False,False
A680525,Kendall,2014-09-22 12:16:00,Transfer,Dog,Female,3.0,Boxer,Tricolor,2014,9,True,False,False
A667915,Andy,2013-12-24 13:23:00,Adoption,Cat,Male,0.25,Domestic Shorthair,Brown Tabby,2013,12,False,False,False
A673706,Mini,2014-03-05 18:28:00,Adoption,Dog,Female,2.0,Dachshund,Black,2014,3,True,True,False
A701313,Pancho,2015-05-05 00:00:00,Return_to_owner,Dog,Male,8.0,Rottweiler,Brown,2015,5,True,True,False
A710303,Bella,2015-08-21 18:41:00,Return_to_owner,Dog,Female,13.0,Labrador Retriever,Tan,2015,8,True,False,False
A695081,,2015-01-12 19:01:00,Adoption,Cat,Female,0.3333333333333333,Domestic Shorthair,Black,2015,1,True,False,False
A662757,Scout,2013-10-27 11:26:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2013,10,True,False,False
A708474,Izzy,2015-07-28 17:46:00,Return_to_owner,Dog,Female,5.0,Miniature Schnauzer,Silver,2015,7,True,False,False
A658288,,2013-10-27 14:24:00,Died,Cat,Male,0.25,Domestic Shorthair,Blue,2013,10,False,False,False
A695615,Francis,2015-01-19 13:22:00,Return_to_owner,Dog,Male,0.6666666666666666,German Shepherd,Sable,2015,1,True,False,False
A668433,Hoop,2013-12-10 14:18:00,Euthanasia,Dog,Male,2.0,Pit Bull,Red,2013,12,False,True,False
A702723,Will,2015-07-21 19:17:00,Adoption,Dog,Male,10.0,Beauceron,Black,2015,7,True,True,False
A697031,,2015-02-20 17:52:00,Adoption,Dog,Male,0.3333333333333333,Cardigan Welsh Corgi,Black Brindle,2015,2,True,True,False
A689066,,2014-09-29 13:08:00,Transfer,Dog,Female,0.08333333333333333,Pit Bull,Blue,2014,9,False,True,False
A676116,Girly,2014-04-14 16:22:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Brown Tabby,2014,4,True,True,False
A683270,Klaatu,2014-07-12 14:01:00,Adoption,Cat,Male,0.16666666666666666,Siamese,Lynx Point,2014,7,False,False,False
A680933,Fantine,2014-08-05 17:04:00,Adoption,Cat,Female,4.0,Domestic Shorthair,Torbie,2014,8,True,False,False
A687017,,2014-08-31 09:00:00,Transfer,Cat,Female,0.3333333333333333,Domestic Shorthair,Orange Tabby,2014,8,False,True,False
A686556,Oreo,2014-12-10 15:21:00,Transfer,Cat,Male,8.0,Domestic Shorthair,Black,2014,12,True,True,False
A714873,,2015-11-05 18:24:00,Euthanasia,Cat,Female,0.16666666666666666,Domestic Medium Hair,Brown Tabby,2015,11,False,False,False
A699213,Texas,2015-03-26 17:13:00,Return_to_owner,Dog,Male,0.25,Pit Bull,Black,2015,3,True,True,False
A691651,Clementine,2014-11-29 17:54:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Calico,2014,11,True,False,False
